Year	Location	Name	Label	NC_Accession	Rating	Disease
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	LS	3
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	LS	8
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	LS	5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	Yield_UT	2367
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	Yield_UT	4013
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	Yield_UT	2572.34375
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	Yield_UT	2291
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14033	Yield_UT	1618.375
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14033	TSWV	0
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14033	TSWV	0.1259
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14033	TSWV	0.1287
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14033	TSWV	0.0581
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N14033	TSWV	0.1277
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14033	SB	0.2414
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14033	SB	0.3895
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14033	SB	0.7548
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14033	SB	0.3778
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14033	SB	0.1255
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14034	LS	6.5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14034	LS	4.82
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14034	Yield_UT	1979
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14034	Yield_UT	3620
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14034	TSWV	0.0924
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14034	TSWV	0.1905
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14034	SB	0.4167
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14034	SB	0.454
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	6.5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	4.61
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	3
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	3
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	6.7
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	7
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	4.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	LS	3.05
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	1817
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	3269
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	2014
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	2014
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	2138
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	2120
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	726
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14035	Yield_UT	2014
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.0139
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.1378
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.4076
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.1529
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.0587
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.058
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.03465
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N14035	TSWV	0.09516
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0.2417
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0.2459
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0.2132
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0.7667
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0.244583333
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0.244583333
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14035	SB	0
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	LS	5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	LS	2.66
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	LS	2.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	LS	6.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	LS	4.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	Yield_UT	2539
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	Yield_UT	4200
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	Yield_UT	3014.046875
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	Yield_UT	3056
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14039	Yield_UT	2261.1875
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14039	TSWV	0.0267
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14039	TSWV	0.3141
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14039	TSWV	0.2295
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14039	TSWV	0.1047
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N14039	TSWV	0.2042
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14039	SB	0.2619
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14039	SB	0.5956
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14039	SB	0.3889
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14039	SB	0.369925
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14039	SB	0.2333
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	LS	5.5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	LS	2.55
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	LS	2.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	LS	7
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	LS	4.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	Yield_UT	2850
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	Yield_UT	3788
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	Yield_UT	2884.59375
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	Yield_UT	3282
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14040	Yield_UT	1618.375
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14040	TSWV	0.0437
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14040	TSWV	0.0997
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14040	TSWV	0.275
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14040	TSWV	0.1051
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N14040	TSWV	0.11
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14040	SB	0.0926
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14040	SB	0.3497
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14040	SB	0.6
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14040	SB	0.293325
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14040	SB	0.131
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	LS	4
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	LS	2.18
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	LS	4
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	LS	6.5
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	LS	5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	Yield_UT	2792
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	Yield_UT	4377
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	Yield_UT	3156.921875
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	Yield_UT	3258
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14041	Yield_UT	2200.6875
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14041	TSWV	0.1587
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14041	TSWV	0.114
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14041	TSWV	0.2168
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14041	TSWV	0.1082
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N14041	TSWV	0.09861
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14041	SB	0.1952
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14041	SB	0.4173
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14041	SB	0.8857
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14041	SB	0.4058
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14041	SB	0.125
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	LS	4.5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	LS	1.98
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	LS	3.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	LS	7
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	LS	4.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	Yield_UT	2478
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	Yield_UT	3576
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	Yield_UT	2863.125
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	Yield_UT	3523
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N14042	Yield_UT	1875.5
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14042	TSWV	0.0262
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14042	TSWV	0.1005
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14042	TSWV	0.2351
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14042	TSWV	0.1147
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N14042	TSWV	0.1804
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14042	SB	0.0303
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14042	SB	0.2616
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14042	SB	0.7333
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14042	SB	0.2563
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14042	SB	0
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	LS	5.5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	LS	3.77
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	LS	4
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	LS	6.84
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	Yield_UT	3702
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	Yield_UT	4485
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	Yield_UT	3586.333333
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N14043	Yield_UT	2572
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14043	TSWV	0.05
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14043	TSWV	0.1564
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N14043	TSWV	0.1944
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N14043	TSWV	0.2439
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14043	SB	0.2879
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14043	SB	0.6014
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14043	SB	1
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14043	SB	0.629766667
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14044	LS	6.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14044	Yield_UT	3156
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14044	TSWV	0.0837
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14044	SB	0.5339
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14045	LS	5.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14045	Yield_UT	3078
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14045	TSWV	0.119
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14045	SB	0.9259
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14046	LS	5.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14046	Yield_UT	3037
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14046	TSWV	0.0781
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14046	SB	0.9167
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14047	LS	5.5
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14047	Yield_UT	2887
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14047	TSWV	0.057
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14047	SB	1
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14048	LS	5.5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14048	LS	3.79
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14048	Yield_UT	3183
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14048	Yield_UT	4878
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14048	TSWV	0.0436
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14048	TSWV	0.3166
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14048	SB	0.3426
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14048	SB	0.7433
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14049	LS	5
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14049	LS	3.38
2014	LEW	ATP-L	Advanced Testing Program - Leafspot	N14049	Yield_UT	3089
2015	LEW	ATP-L	Advanced Testing Program - Leafspot	N14049	Yield_UT	5054
2014	LEW	ATP-T	Advanced Testing Program - TSWV	N14049	TSWV	0.0717
2015	LEW	ATP-T	Advanced Testing Program - TSWV	N14049	TSWV	0.2106
2014	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14049	SB	0.5212
2015	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N14049	SB	0.5318
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15011	LS	6
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15011	LS	9.13
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15011	Yield_UT	3213
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15011	Yield_UT	3213
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15011	TSWV	0.287
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15011	TSWV	0.7529
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15011	SB	0.6508
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15011	SB	0.6508
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15012	LS	4.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15012	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15012	TSWV	0.247
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15012	SB	0.7679
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15013	LS	5.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15013	LS	7.88
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15013	Yield_UT	2207
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15013	Yield_UT	2207
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15013	TSWV	0.2309
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15013	TSWV	0.3694
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15013	SB	0.6515
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15013	SB	0.6515
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15015	LS	6.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15015	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15015	TSWV	0.2601
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15015	SB	0.9444
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15016	LS	5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15016	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15016	TSWV	0.0819
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15016	SB	0.7
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15017	LS	5.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15017	LS	8.05
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15017	LS	6.53
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15017	Yield_UT	2826
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15017	Yield_UT	2826
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15017	Yield_UT	2826
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15017	TSWV	0.2356
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15017	TSWV	0.1199
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N15017	TSWV	0.09257
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15017	SB	1
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15017	SB	0.58175
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15017	SB	0.1635
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	LS	6
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	LS	8.09
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	LS	8
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	LS	6.16
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	Yield_UT	2982
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	Yield_UT	2796
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	Yield_UT	3168
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15018	Yield_UT	2982
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15018	TSWV	0.178
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15018	TSWV	0.0255
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15018	TSWV	0.0703
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N15018	TSWV	0.09483
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15018	SB	0.7333
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15018	SB	0.415705
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15018	SB	0.415705
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15018	SB	0.09811
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15021	LS	4.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15021	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15021	TSWV	0.1896
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15021	SB	0.5278
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15025	LS	4
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15025	LS	7.75
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15025	Yield_UT	2872
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15025	Yield_UT	2872
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15025	TSWV	0.2269
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15025	TSWV	0.3401
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15025	SB	0.8056
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15025	SB	0.8056
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15026	LS	4.5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15026	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15026	TSWV	0.0889
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15026	SB	0.825
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15031	LS	5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15031	Yield_UT	
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15031	TSWV	0.1433
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15031	SB	1
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15039	LS	5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15039	LS	8.11
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15039	LS	7.18
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15039	Yield_UT	3358
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15039	Yield_UT	3358
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15039	Yield_UT	3358
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15039	TSWV	0.1225
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15039	TSWV	0.3057
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N15039	TSWV	0.1091
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15039	SB	0.8889
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15039	SB	0.5556
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15039	SB	0.2223
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15041	LS	4.5
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15041	LS	7.33
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15041	LS	4.15
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15041	Yield_UT	3019
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15041	Yield_UT	3019
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15041	Yield_UT	3019
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15041	TSWV	0.1282
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15041	TSWV	-0.0076
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N15041	TSWV	0.2059
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15041	SB	0.8333
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15041	SB	0.53605
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15041	SB	0.2388
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15043	LS	5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15043	Yield_UT	3979
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15043	TSWV	0.141
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15043	SB	0.75
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15044	LS	4
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15044	LS	7.61
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15044	LS	4.66
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15044	Yield_UT	2818
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15044	Yield_UT	2818
2018	LEW	ATP-L	Advanced Testing Program - Leafspot	N15044	Yield_UT	2818
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15044	TSWV	0.1208
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15044	TSWV	0.0186
2018	LEW	ATP-T	Advanced Testing Program - TSWV	N15044	TSWV	0.1346
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15044	SB	0.7557
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15044	SB	0.61215
2018	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15044	SB	0.4686
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15045	LS	5
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15045	Yield_UT	4203.2
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15045	TSWV	0.0707
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15045	SB	0.9377
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15052	LS	4
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15052	LS	7.86
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15052	Yield_UT	2123
2017	LEW	ATP-L	Advanced Testing Program - Leafspot	N15052	Yield_UT	2123
2016	LEW	ATP-T	Advanced Testing Program - TSWV	N15052	TSWV	0.2687
2017	LEW	ATP-T	Advanced Testing Program - TSWV	N15052	TSWV	0.1367
2016	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15052	SB	0.5057
2017	RMT	ATP-S	Advanced Testing Program - Sclerotinia	N15052	SB	0.5057
2016	LEW	ATP-L	Advanced Testing Program - Leafspot	N15053	LS	3
